Ticker;SimFinId;_Company_Name;IndustryId;year;quarter
WBC;102132;"WABCO Holdings Inc.";103005;2020;Q1
WBD;120376;"Warner Bros. Discovery, Inc.";103001;2022;Q1
WBEV;1397121;"Winc, Inc.";;2022;Q1
WBMD;646643;"WebMD Health Corp.";101002;2017;Q2
WCC;701296;"WESCO INTERNATIONAL INC";100005;2022;Q1
WCG;745218;"WELLCARE HEALTH PLANS, INC.";106006;2019;Q3
WDAY;186213;"Workday, Inc.";101003;2022;Q1
WDC;250582;"WESTERN DIGITAL CORP";101001;2022;Q3
WDFC;6767467;"WD-40 Company";;2022;Q2
WDQ;1390788;"CS Disco, Inc.";;2022;Q1
WE;1298953;"WeWork Inc.";108004;2022;Q1
WEAV;1397122;"Weave Communications, Inc.";;2022;Q1
WEB;651626;"WEB.COM GROUP, INC.";101002;2018;Q2
WEC;378244;"Wisconsin Energy Corporation";105001;2022;Q1
WELL;378241;"Welltower Inc.";109001;2022;Q1
WEN;217619;"Wendy's Co";103003;2022;Q1
WERN;1067484;"WERNER ENTERPRISES INC";100010;2022;Q1
WES;745556;"Western Gas Equity Partners, LP";107003;2022;Q1
WEWA;667762;"WEWARDS, INC.";101003;2022;Q3
WEX;749233;"WEX Inc.";100002;2022;Q1
WFM;90839;"WHOLE FOODS MARKET INC";103002;2017;Q4
WFRD;117829;"Weatherford International plc";107004;2022;Q1
WGL;449198;"WGL Holdings Inc";105001;2018;Q4
WGO;670940;"WINNEBAGO INDUSTRIES INC";103005;2022;Q2
WH;991363;"WYNDHAM HOTELS & RESORTS, INC.";103015;2022;Q1
WHD;6767475;"Cactus, Inc.";;2022;Q1
WHG;646168;"WESTWOOD HOLDINGS GROUP INC";104001;2022;Q1
WHR;104227;"WHIRLPOOL CORP /DE/";103004;2022;Q1
WIFI;651519;"BOINGO WIRELESS INC";108001;2021;Q1
WIN;625612;"WINDSTREAM HOLDINGS, INC.";108001;2020;Q2
WINA;102395;"WINMARK CORP";103002;2022;Q1
WING;1057792;"Wingstop Inc.";103003;2022;Q1
WIRE;983825;"ENCORE WIRE CORP";100001;2022;Q1
WISH;3242029;"ContextLogic Inc.";;2022;Q1
WK;618274;"WORKIVA INC";101003;2022;Q1
WKHS;998526;"Workhorse Group Inc.";;2022;Q1
WLB;596565;"WESTMORELAND COAL Co";110006;2018;Q3
WLK;700084;"WESTLAKE CHEMICAL CORP";110001;2022;Q1
WLKP;1296417;"Westlake Chemical Partners LP";110001;2022;Q1
WLL;983824;"WHITING PETROLEUM CORP";;2022;Q1
WM;378239;"Waste Management Inc.";100004;2022;Q1
WMAR;543710;"WEST MARINE INC";103002;2017;Q2
WMB;344928;"WILLIAMS COMPANIES INC";107003;2022;Q1
WMG;1093102;"Warner Music Group Corp.";103001;2022;Q2
WMGI_delis;920932;"Wright Medical Group N.V.";106004;2020;Q3
WMK;912450;"WEIS MARKETS INC";102001;2022;Q1
WMS;6480952;"Advanced Drainage Systems, Inc.";;2021;Q4
WMT;239962;"Walmart Inc";102001;2022;Q1
WNC;109798;"WABASH NATIONAL CORP /DE";100012;2022;Q1
WNDW;92543;"SolarWindow Technologies, Inc.";107007;2022;Q2
WOLF;178872;"WOLFSPEED, INC.";101004;2022;Q3
WOOF;1340570;"Petco Health & Wellness Company, Inc.";103015;2022;Q1
WOOF_delis;449230;"Vca Antech Inc";106011;2017;Q2
WOR;332221;"WORTHINGTON INDUSTRIES INC";110007;2022;Q3
WORK;949110;"Slack Technologies, Inc.";101003;2021;Q1
WOW;6767793;"WideOpenWest, Inc.";;2022;Q1
WPC;449233;"W P Carey Inc";109001;2022;Q1
WPG;983823;"WASHINGTON PRIME GROUP INC.";;2021;Q2
WPX;449237;"WPX Energy Inc";107002;2020;Q3
WR;351692;"WESTAR ENERGY INC /KS";105001;2022;Q1
WRE;983822;"WASHINGTON REAL ESTATE INVESTMENT TRUST";109001;2022;Q1
WRI;449242;"Weingarten Realty Investors";109001;2021;Q2
WRK;359889;"WestRock Co";103018;2022;Q2
WSCI;65297;"WSI INDUSTRIES, INC.";100001;2018;Q3
WSM;198669;"WILLIAMS SONOMA INC";103002;2022;Q1
WSO;1014359;"WATSCO INC";100003;2022;Q1
WSR;983820;"Whitestone REIT";;2022;Q1
WST;1167256;"WEST PHARMACEUTICAL SERVICES INC";106004;2022;Q1
WSTC;820561;"WEST CORP";100002;2017;Q2
WSTL;543789;"WESTELL TECHNOLOGIES INC";101005;2020;Q4
WTRG;449267;"Essential Utilities, Inc.";105001;2022;Q1
WTRH;1241828;"Waitr Holdings Inc.";103003;2022;Q1
WTS;816791;"WATTS WATER TECHNOLOGIES INC";100001;2022;Q1
WTW;378243;"Willis Towers Watson";104003;2022;Q1
WU;378242;"Western Union Co";104007;2022;Q1
WW;564422;"WEIGHT WATCHERS INTERNATIONAL INC";103020;2022;Q1
WWD;449272;"Woodward Inc";100008;2022;Q2
WWE;641925;"WORLD WRESTLING ENTERTAINMENTINC";103001;2022;Q1
WWW;983819;"WOLVERINE WORLD WIDE INC /DE/";103004;2022;Q1
WY;57524;"WEYERHAEUSER CO";110002;2022;Q1
WYNN;378245;"Wynn Resorts Ltd";103015;2022;Q1
X;721031;"UNITED STATES STEEL CORP";110007;2022;Q1
XBIT;156298;"XBiotech Inc.";106002;2022;Q1
XCO;470616;"EXCO RESOURCES INC";107002;2018;Q4
XEC;378115;"Cimarex Energy";107002;2021;Q2
XEL;378246;"Xcel Energy Inc";105001;2022;Q1
XENE;1873185;"Xenon Pharmaceuticals Inc.";;2022;Q1
XGN;1251651;"EXAGEN INC.";106002;2022;Q1
XHR;983818;"Xenia Hotels & Resorts, Inc.";109001;2022;Q1
XLNX;396684;"XILINX INC";101004;2021;Q3
XLO;1872674;"Xilio Therapeutics, Inc.";;2022;Q1
XLRN;1291790;"ACCELERON PHARMA INC";106001;2021;Q3
XMTR;1262309;"Xometry, Inc.";100003;2022;Q1
XNCR;781832;"Xencor Inc";106002;2022;Q1
XOG_delist;863612;"Extraction Oil & Gas, Inc.";107002;2021;Q2
XOM;121214;"EXXON MOBIL CORP";107005;2022;Q1
XONE;823071;"ExOne Co";100001;2021;Q3
XOXO;651859;"XO GROUP INC.";101002;2018;Q3
XPEL;969955;"XPEL, Inc.";103005;2022;Q1
XPER;983817;"Xperi Holding Corp";101004;2022;Q1
XPO;364942;"XPO Logistics, Inc.";100010;2022;Q1
XPRO;6767535;"Expro Group Holdings N.V.";;2022;Q1
XRAY;378126;"Dentsply Sirona";106003;2022;Q1
XRX;378247;"Xerox Corp.";101003;2022;Q1
XXII;3241784;"22nd Century Group, Inc.";;2022;Q1
XYL;124467;"Xylem Inc.";100001;2022;Q1
Y;449291;"Alleghany Corp";104006;2022;Q1
YELL;1136136;"Yellow Corp";100010;2022;Q1
YELP;440174;YELP;101002;2022;Q1
YETI;1234805;"YETI Holdings, Inc.";103002;2022;Q1
YEXT;795507;"Yext, Inc.";101003;2022;Q1
YGYI;858111;"Youngevity International, Inc.";102002;2020;Q3
YOGAQ;826179;"YogaWorks, Inc.";103020;2019;Q3
YORW;998415;"YORK WATER CO";100004;2022;Q1
YOU;1334838;"Clear Secure, Inc.";101003;2022;Q1
YUM;98663;"YUM BRANDS INC";103003;2022;Q1
Z;647182;"ZILLOW GROUP, INC.";109002;2022;Q1
ZAGG;903954;"ZAGG Inc";103002;2020;Q3
ZAYO;694556;"Zayo Group Holdings, Inc.";101005;2020;Q2
ZBH;378249;"Zimmer Biomet Holdings";106004;2022;Q1
ZBRA;1167257;"ZEBRA TECHNOLOGIES CORP";100001;2022;Q1
ZDGE;372279;"Zedge, Inc.";101003;2022;Q3
ZEN;747270;"Zendesk, Inc.";101003;2022;Q1
ZETA;1314576;"Zeta Global Holdings Corp.";101003;2022;Q1
ZEUS;815280;"OLYMPIC STEEL INC";110007;2022;Q1
ZGNX;816789;"ZOGENIX, INC.";106005;2021;Q4
ZI;1205635;"ZoomInfo Technologies Inc.";101003;2022;Q1
ZM;963384;"Zoom Video Communications, Inc.";101003;2022;Q1
ZNGA;418866;"ZYNGA INC";101003;2022;Q1
ZNTE;1816642;"Eve Holding, Inc.";;2022;Q1
ZOM;1164823;"Zomedica Corp.";106001;2022;Q1
ZS;896477;"Zscaler, Inc.";101003;2022;Q3
ZTS;378251;Zoetis;106005;2022;Q1
ZUMZ;45730;"Zumiez Inc";103002;2022;Q1
ZUO;994625;"ZUORA INC";101003;2022;Q1
ZVO;901866;"Zovio Inc";102006;2022;Q1
ZY;1243193;"Zymergen Inc.";106002;2022;Q1
ZYNE;901704;"Zynerba Pharmaceuticals, Inc.";106002;2022;Q1
ZYXI;171401;"ZYNEX INC";106004;2022;Q1
